Day,Hour,MWh
14/09/2024,9,5578.50
14/09/2024,10,5592.50
14/09/2024,11,5530.50
14/09/2024,12,5392.75
14/09/2024,13,5341.25
14/09/2024,14,5107.50
14/09/2024,15,4979.00
14/09/2024,16,5000.00
14/09/2024,17,5303.75
14/09/2024,18,5574.25
14/09/2024,19,5939.75
14/09/2024,20,6198.50
14/09/2024,21,5919.50
14/09/2024,22,5457.00
14/09/2024,23,5048.50
14/09/2024,24,4850.00
15/09/2024,1,4686.00
15/09/2024,2,4593.00
15/09/2024,3,4555.00
15/09/2024,4,4555.25
15/09/2024,5,4552.75
15/09/2024,6,4599.75
15/09/2024,7,4679.75
15/09/2024,8,4660.00
15/09/2024,9,4445.75
15/09/2024,10,4262.25
15/09/2024,11,4143.25
15/09/2024,12,4209.75
15/09/2024,13,4390.75
15/09/2024,14,4660.25
15/09/2024,15,4830.25
15/09/2024,16,4965.75
15/09/2024,17,5171.25
15/09/2024,18,5371.50
15/09/2024,19,5759.75
15/09/2024,20,6084.75
15/09/2024,21,5848.00
15/09/2024,22,5352.50
15/09/2024,23,4991.50
15/09/2024,24,4735.00
16/09/2024,1,4574.50
16/09/2024,2,4491.00
16/09/2024,3,4508.75
16/09/2024,4,4541.50
16/09/2024,5,4770.50
16/09/2024,6,5333.25
16/09/2024,7,5969.75
16/09/2024,8,6405.25
16/09/2024,9,6363.50
16/09/2024,10,6104.50
16/09/2024,11,5805.25
16/09/2024,12,5566.00
16/09/2024,13,5440.00
16/09/2024,14,5380.00
16/09/2024,15,5414.25
16/09/2024,16,5633.25
16/09/2024,17,5912.25
16/09/2024,18,6277.50
16/09/2024,19,6658.25
16/09/2024,20,7032.25
16/09/2024,21,6717.25
16/09/2024,22,6076.75
16/09/2024,23,5542.25
16/09/2024,24,5171.00
17/09/2024,1,4995.25
17/09/2024,2,4912.25
17/09/2024,3,4878.25
17/09/2024,4,4910.75
17/09/2024,5,5130.00
17/09/2024,6,5556.00
17/09/2024,7,6155.00
17/09/2024,8,6344.00
17/09/2024,9,6218.50
17/09/2024,10,5896.50
17/09/2024,11,5593.50
17/09/2024,12,5421.75
17/09/2024,13,5446.50
17/09/2024,14,5491.75
17/09/2024,15,5511.00
17/09/2024,16,5705.50
17/09/2024,17,5920.00
17/09/2024,18,6299.25
17/09/2024,19,6721.75
17/09/2024,20,7030.25
17/09/2024,21,6683.25
17/09/2024,22,6062.75
17/09/2024,23,5566.50
17/09/2024,24,5198.50
18/09/2024,1,5057.50
18/09/2024,2,4991.75
18/09/2024,3,4917.50
18/09/2024,4,5002.25
18/09/2024,5,5135.50
18/09/2024,6,5605.00
18/09/2024,7,6171.50
18/09/2024,8,6439.50
18/09/2024,9,6380.00
18/09/2024,10,6075.25
18/09/2024,11,5754.00
18/09/2024,12,5590.50
18/09/2024,13,5592.00
18/09/2024,14,5640.00
18/09/2024,15,5789.00
18/09/2024,16,5962.84
18/09/2024,17,6151.10
18/09/2024,18,6430.01
18/09/2024,19,6801.00
18/09/2024,20,7112.00
18/09/2024,21,6710.25
18/09/2024,22,6069.25
18/09/2024,23,5553.75
18/09/2024,24,5225.00
19/09/2024,1,5055.75
19/09/2024,2,4964.00
19/09/2024,3,4940.00
19/09/2024,4,5036.25
19/09/2024,5,5174.00
19/09/2024,6,5538.25
19/09/2024,7,6119.25
19/09/2024,8,6389.00
19/09/2024,9,6239.00
19/09/2024,10,5969.00
19/09/2024,11,5712.25
19/09/2024,12,5646.50
19/09/2024,13,5710.00
19/09/2024,14,5730.25
19/09/2024,15,5804.00
19/09/2024,16,5872.25
19/09/2024,17,6166.25
19/09/2024,18,6407.50
19/09/2024,19,6835.75
19/09/2024,20,7065.25
19/09/2024,21,6701.00
19/09/2024,22,6041.50
19/09/2024,23,5522.00
19/09/2024,24,5202.00
20/09/2024,1,5032.75
20/09/2024,2,4933.75
20/09/2024,3,4897.50
20/09/2024,4,4898.75
20/09/2024,5,5063.00
20/09/2024,6,5506.00
20/09/2024,7,6025.75
20/09/2024,8,6151.00
20/09/2024,9,5904.00
20/09/2024,10,5483.25
20/09/2024,11,5113.75
20/09/2024,12,4924.75
20/09/2024,13,4892.50
20/09/2024,14,4872.25
20/09/2024,15,5017.75
20/09/2024,16,5342.75
20/09/2024,17,5769.50
20/09/2024,18,6229.00
20/09/2024,19,6640.00
20/09/2024,20,6892.50
20/09/2024,21,6534.50
20/09/2024,22,5956.00
20/09/2024,23,5470.00
20/09/2024,24,5149.00
21/09/2024,1,4948.50
21/09/2024,2,4818.75
21/09/2024,3,4765.00
21/09/2024,4,4772.50
21/09/2024,5,4826.50
21/09/2024,6,5012.00
21/09/2024,7,5131.75
21/09/2024,8,5131.50
21/09/2024,9,4855.00
21/09/2024,10,4606.50
21/09/2024,11,4316.50
21/09/2024,12,4185.25
21/09/2024,13,4166.25
21/09/2024,14,4216.00
21/09/2024,15,4376.50
21/09/2024,16,4710.50
21/09/2024,17,5251.50
21/09/2024,18,5710.50
21/09/2024,19,6161.25
21/09/2024,20,6424.00
21/09/2024,21,6127.00
21/09/2024,22,5640.50
21/09/2024,23,5166.00
21/09/2024,24,4801.00
22/09/2024,1,4618.25
22/09/2024,2,4499.75
22/09/2024,3,4425.25
22/09/2024,4,4420.25
22/09/2024,5,4451.75
22/09/2024,6,4584.75
22/09/2024,7,4572.00
22/09/2024,8,4560.75
22/09/2024,9,4325.75
22/09/2024,10,4030.50
22/09/2024,11,3762.25
22/09/2024,12,3695.75
22/09/2024,13,3758.25
22/09/2024,14,3850.75
22/09/2024,15,3920.50
22/09/2024,16,4211.50
22/09/2024,17,4746.75
22/09/2024,18,5260.25
22/09/2024,19,5816.00
22/09/2024,20,6117.75
22/09/2024,21,5828.25
22/09/2024,22,5349.75
22/09/2024,23,4941.00
22/09/2024,24,4721.00
23/09/2024,1,4573.50
23/09/2024,2,4468.50
23/09/2024,3,4430.00
23/09/2024,4,4510.25
23/09/2024,5,4688.00
23/09/2024,6,5326.75
23/09/2024,7,6005.00
23/09/2024,8,6115.75
23/09/2024,9,5846.75
23/09/2024,10,5461.50
23/09/2024,11,5156.00
23/09/2024,12,5014.25
23/09/2024,13,5046.75
23/09/2024,14,5122.50
23/09/2024,15,5177.00
23/09/2024,16,5519.50
23/09/2024,17,6012.50
23/09/2024,18,6414.75
23/09/2024,19,6854.00
23/09/2024,20,7118.50
23/09/2024,21,6732.50
23/09/2024,22,6088.00
23/09/2024,23,5550.75
23/09/2024,24,5292.00
24/09/2024,1,5129.75
24/09/2024,2,4982.25
24/09/2024,3,4954.75
24/09/2024,4,5013.00
24/09/2024,5,5192.00
24/09/2024,6,5647.75
24/09/2024,7,6202.00
24/09/2024,8,6742.25
24/09/2024,9,5900.00
24/09/2024,10,5464.50
24/09/2024,11,5184.75
24/09/2024,12,5078.75
24/09/2024,13,5159.25
24/09/2024,14,5273.50
24/09/2024,15,5402.25
24/09/2024,16,5832.00
24/09/2024,17,6255.75
24/09/2024,18,6599.00
24/09/2024,19,6994.75
24/09/2024,20,7161.25
24/09/2024,21,6757.00
24/09/2024,22,6095.00
24/09/2024,23,5634.25
24/09/2024,24,5341.25
25/09/2024,1,5157.00
25/09/2024,2,5070.00
25/09/2024,3,5060.00
25/09/2024,4,5089.25
25/09/2024,5,5262.00
25/09/2024,6,5751.25
25/09/2024,7,6309.75
25/09/2024,8,6398.50
25/09/2024,9,6236.25
25/09/2024,10,5883.00
25/09/2024,11,5657.50
25/09/2024,12,5552.75
25/09/2024,13,5674.75
25/09/2024,14,5734.25
25/09/2024,15,5753.25
25/09/2024,16,6021.25
25/09/2024,17,6370.25
25/09/2024,18,6735.50
25/09/2024,19,7097.25
25/09/2024,20,7228.25
25/09/2024,21,6760.25
25/09/2024,22,6129.50
25/09/2024,23,5626.75
25/09/2024,24,5376.00
26/09/2024,1,5209.75
26/09/2024,2,5109.75
26/09/2024,3,5080.75
26/09/2024,4,5115.25
26/09/2024,5,5295.25
26/09/2024,6,5813.50
26/09/2024,7,6331.50
26/09/2024,8,6467.00
26/09/2024,9,6214.00
26/09/2024,10,5795.75
26/09/2024,11,5442.00
26/09/2024,12,5294.00
26/09/2024,13,5415.50
26/09/2024,14,5453.25
26/09/2024,15,5558.00
26/09/2024,16,5860.25
26/09/2024,17,6175.50
26/09/2024,18,6564.25
26/09/2024,19,7001.25
26/09/2024,20,7153.25
26/09/2024,21,6780.25
26/09/2024,22,6131.25
26/09/2024,23,5628.75
26/09/2024,24,5384.75
27/09/2024,1,5236.50
27/09/2024,2,5116.50
27/09/2024,3,5036.75
27/09/2024,4,5035.75
27/09/2024,5,5222.50
27/09/2024,6,5693.25
27/09/2024,7,6331.75
27/09/2024,8,6365.75
27/09/2024,9,6112.50
27/09/2024,10,5685.00
27/09/2024,11,5406.75
27/09/2024,12,5248.00
27/09/2024,13,5281.75
27/09/2024,14,5335.75
27/09/2024,15,5453.00
27/09/2024,16,5766.25
27/09/2024,17,6221.75
27/09/2024,18,6617.25
27/09/2024,19,6942.25
27/09/2024,20,7060.75
27/09/2024,21,6714.25
27/09/2024,22,6127.25
27/09/2024,23,5665.00
27/09/2024,24,5363.00
28/09/2024,1,5129.50
28/09/2024,2,5046.00
28/09/2024,3,4972.75
28/09/2024,4,4950.75
28/09/2024,5,5004.75
28/09/2024,6,5133.75
28/09/2024,7,5354.75
28/09/2024,8,5473.50
28/09/2024,9,5317.50
28/09/2024,10,5127.75
28/09/2024,11,4822.50
28/09/2024,12,4704.75
28/09/2024,13,4648.75
28/09/2024,14,4755.25
28/09/2024,15,4871.50
28/09/2024,16,5246.75
28/09/2024,17,5722.25
28/09/2024,18,6084.50
28/09/2024,19,6449.75
28/09/2024,20,6544.50
28/09/2024,21,6238.75
28/09/2024,22,5730.75
28/09/2024,23,5319.25
28/09/2024,24,5080.50
29/09/2024,1,4881.75
29/09/2024,2,4753.75
29/09/2024,3,4722.50
29/09/2024,4,4728.75
29/09/2024,5,4759.50
29/09/2024,6,4804.75
29/09/2024,7,4900.50
29/09/2024,8,5059.50
29/09/2024,9,5235.50
29/09/2024,10,5291.25
29/09/2024,11,5331.75
29/09/2024,12,5448.50
29/09/2024,13,5515.00
29/09/2024,14,5480.75
29/09/2024,15,5464.75
29/09/2024,16,5570.25
29/09/2024,17,5704.50
29/09/2024,18,5868.75
29/09/2024,19,6155.75
29/09/2024,20,6188.00
29/09/2024,21,5917.75
29/09/2024,22,5444.75
29/09/2024,23,5066.50
29/09/2024,24,4781.50
30/09/2024,1,4625.75
30/09/2024,2,4523.25
30/09/2024,3,4504.25
30/09/2024,4,4557.25
30/09/2024,5,4802.00
30/09/2024,6,5363.75
30/09/2024,7,6100.50
30/09/2024,8,6522.50
30/09/2024,9,6605.00
30/09/2024,10,6459.50
30/09/2024,11,6211.00
30/09/2024,12,6061.75
30/09/2024,13,6101.00
30/09/2024,14,6136.25
30/09/2024,15,6191.75
30/09/2024,16,6369.75
30/09/2024,17,6486.50
30/09/2024,18,6734.75
30/09/2024,19,7083.50
30/09/2024,20,7080.75
30/09/2024,21,6684.75
30/09/2024,22,6100.25
30/09/2024,23,5622.00
30/09/2024,24,5225.00
01/10/2024,1,5053.25
01/10/2024,2,4950.75
01/10/2024,3,4932.00
01/10/2024,4,4979.75
01/10/2024,5,5128.50
01/10/2024,6,5669.50
01/10/2024,7,6343.75
01/10/2024,8,6618.25
01/10/2024,9,6504.25
01/10/2024,10,6257.75
01/10/2024,11,5906.75
01/10/2024,12,5655.00
01/10/2024,13,5549.50
01/10/2024,14,5451.50
01/10/2024,15,5428.25
01/10/2024,16,5628.25
01/10/2024,17,5925.75
01/10/2024,18,6436.25
01/10/2024,19,7045.25
01/10/2024,20,7146.00
01/10/2024,21,6809.00
01/10/2024,22,6191.00
01/10/2024,23,5665.75
01/10/2024,24,5330.00
02/10/2024,1,5135.00
02/10/2024,2,5044.00
02/10/2024,3,5041.50
02/10/2024,4,5098.50
02/10/2024,5,5303.25
02/10/2024,6,5821.50
02/10/2024,7,6465.25
02/10/2024,8,6663.75
02/10/2024,9,6413.75
02/10/2024,10,5952.75
02/10/2024,11,5463.75
02/10/2024,12,5247.25
02/10/2024,13,5271.25
02/10/2024,14,5289.50
02/10/2024,15,5401.25
02/10/2024,16,5736.75
02/10/2024,17,6203.50
02/10/2024,18,6613.00
02/10/2024,19,7272.00
02/10/2024,20,7355.75
02/10/2024,21,6969.50
02/10/2024,22,6321.75
02/10/2024,23,5777.50
02/10/2024,24,5412.25
03/10/2024,1,5200.50
03/10/2024,2,5102.00
03/10/2024,3,5043.50
03/10/2024,4,5131.25
03/10/2024,5,5298.00
03/10/2024,6,5833.00
03/10/2024,7,6468.50
03/10/2024,8,6660.25
03/10/2024,9,6421.00
03/10/2024,10,6017.50
03/10/2024,11,5633.75
03/10/2024,12,5505.75
03/10/2024,13,5552.25
03/10/2024,14,5635.25
03/10/2024,15,5759.25
03/10/2024,16,6081.00
03/10/2024,17,6460.50
03/10/2024,18,6800.50
03/10/2024,19,7242.00
03/10/2024,20,7293.00
03/10/2024,21,6904.75
03/10/2024,22,6262.75
03/10/2024,23,5769.50
03/10/2024,24,5427.75
04/10/2024,1,5216.75
04/10/2024,2,5114.75
04/10/2024,3,5060.75
04/10/2024,4,5099.25
04/10/2024,5,5299.75
04/10/2024,6,5790.50
04/10/2024,7,6417.25
04/10/2024,8,6690.00
04/10/2024,9,6731.25
04/10/2024,10,6618.25
04/10/2024,11,6304.50
04/10/2024,12,6152.50
04/10/2024,13,6154.50
04/10/2024,14,6143.25
04/10/2024,15,6181.75
04/10/2024,16,6382.75
04/10/2024,17,6541.25
04/10/2024,18,6723.50
04/10/2024,19,7190.75
04/10/2024,20,7164.00
04/10/2024,21,6813.25
04/10/2024,22,6241.75
04/10/2024,23,5755.00
04/10/2024,24,5437.50
05/10/2024,1,5245.25
05/10/2024,2,5126.50
05/10/2024,3,5059.25
05/10/2024,4,5043.75
05/10/2024,5,5091.00
05/10/2024,6,5235.25
05/10/2024,7,5503.50
05/10/2024,8,5844.25
05/10/2024,9,5973.00
05/10/2024,10,5851.25
05/10/2024,11,5747.25
05/10/2024,12,5658.25
05/10/2024,13,5669.50
05/10/2024,14,5730.50
05/10/2024,15,5801.50
05/10/2024,16,5955.00
05/10/2024,17,6165.00
05/10/2024,18,6354.00
05/10/2024,19,6769.00
05/10/2024,20,6695.50
05/10/2024,21,6373.25
05/10/2024,22,5850.25
05/10/2024,23,5404.00
05/10/2024,24,5100.75
06/10/2024,1,4892.50
06/10/2024,2,4751.50
06/10/2024,3,4689.25
06/10/2024,4,4633.75
06/10/2024,5,4689.50
06/10/2024,6,4799.00
06/10/2024,7,4918.75
06/10/2024,8,5100.50
06/10/2024,9,5173.25
06/10/2024,10,5026.75
06/10/2024,11,4945.50
06/10/2024,12,4894.00
06/10/2024,13,4899.75
06/10/2024,14,4916.00
06/10/2024,15,4966.75
06/10/2024,16,5177.75
06/10/2024,17,5507.00
06/10/2024,18,5880.00
06/10/2024,19,6293.75
06/10/2024,20,6352.50
06/10/2024,21,6074.00
06/10/2024,22,5595.00
06/10/2024,23,5122.50
06/10/2024,24,4906.25
07/10/2024,1,4678.75
07/10/2024,2,4598.25
07/10/2024,3,4547.50
07/10/2024,4,4583.75
07/10/2024,5,4836.25
07/10/2024,6,5553.75
07/10/2024,7,6326.50
07/10/2024,8,6719.75
07/10/2024,9,6598.50
07/10/2024,10,6275.25
07/10/2024,11,5912.00
07/10/2024,12,5651.75
07/10/2024,13,5657.75
07/10/2024,14,5638.00
07/10/2024,15,5673.50
07/10/2024,16,5864.50
07/10/2024,17,6302.25
07/10/2024,18,6663.50
07/10/2024,19,7190.00
07/10/2024,20,7231.25
07/10/2024,21,6875.00
07/10/2024,22,6266.00
07/10/2024,23,5679.00
07/10/2024,24,5453.75
08/10/2024,1,5249.75
08/10/2024,2,5129.75
08/10/2024,3,5115.00
08/10/2024,4,5141.50
08/10/2024,5,5329.50
08/10/2024,6,5878.75
08/10/2024,7,6487.50
08/10/2024,8,6620.25
08/10/2024,9,6318.50
08/10/2024,10,5837.50
08/10/2024,11,5483.50
08/10/2024,12,5231.75
08/10/2024,13,5233.50
08/10/2024,14,5230.50
08/10/2024,15,5395.50
08/10/2024,16,5766.25
08/10/2024,17,6261.25
08/10/2024,18,6720.50
08/10/2024,19,7277.50
08/10/2024,20,7274.75
08/10/2024,21,6900.75
08/10/2024,22,6268.50
08/10/2024,23,5713.25
08/10/2024,24,5461.50
09/10/2024,1,5282.75
09/10/2024,2,5160.50
09/10/2024,3,5127.50
09/10/2024,4,5214.00
09/10/2024,5,5386.50
09/10/2024,6,5929.00
09/10/2024,7,6521.25
09/10/2024,8,6704.50
09/10/2024,9,6615.50
09/10/2024,10,6265.00
09/10/2024,11,5897.25
09/10/2024,12,5694.50
09/10/2024,13,5756.00
09/10/2024,14,5839.50
09/10/2024,15,5958.75
09/10/2024,16,6213.50
09/10/2024,17,6517.00
09/10/2024,18,6812.50
09/10/2024,19,7316.00
09/10/2024,20,7328.75
09/10/2024,21,6908.50
09/10/2024,22,6295.25
09/10/2024,23,5832.00
09/10/2024,24,5462.75
10/10/2024,1,5321.25
10/10/2024,2,5168.50
10/10/2024,3,5122.50
10/10/2024,4,5162.50
10/10/2024,5,5384.25
10/10/2024,6,5965.75
10/10/2024,7,6552.50
10/10/2024,8,6689.00
10/10/2024,9,6340.00
10/10/2024,10,5837.00
10/10/2024,11,5480.00
10/10/2024,12,5301.75
10/10/2024,13,5392.75
10/10/2024,14,5443.75
10/10/2024,15,5535.00
10/10/2024,16,5948.00
10/10/2024,17,6372.25
10/10/2024,18,6777.75
10/10/2024,19,7282.75
10/10/2024,20,7250.25
10/10/2024,21,6862.50
10/10/2024,22,6218.50
10/10/2024,23,5741.25
10/10/2024,24,5439.00
11/10/2024,1,5269.75
11/10/2024,2,5141.75
11/10/2024,3,5107.00
11/10/2024,4,5135.75
11/10/2024,5,5307.25
11/10/2024,6,5831.00
11/10/2024,7,6431.25
11/10/2024,8,6691.50
11/10/2024,9,6615.50
11/10/2024,10,6463.75
11/10/2024,11,6255.00
11/10/2024,12,6156.25
11/10/2024,13,6071.25
11/10/2024,14,6080.75
11/10/2024,15,6145.25
11/10/2024,16,6364.25
11/10/2024,17,6615.00
11/10/2024,18,6824.00
11/10/2024,19,7215.50
11/10/2024,20,7123.00
11/10/2024,21,6725.75
11/10/2024,22,6129.00
11/10/2024,23,5671.25
11/10/2024,24,5406.00
12/10/2024,1,5181.75
12/10/2024,2,5058.50
12/10/2024,3,5004.25
12/10/2024,4,5012.50
12/10/2024,5,5038.50
12/10/2024,6,5272.25
12/10/2024,7,5560.75
12/10/2024,8,5873.50
12/10/2024,9,6050.00
12/10/2024,10,5929.75
12/10/2024,11,5835.50
12/10/2024,12,5711.75
12/10/2024,13,5570.75
12/10/2024,14,5348.00
12/10/2024,15,5425.25
12/10/2024,16,5604.50
12/10/2024,17,5903.75
12/10/2024,18,6286.25
12/10/2024,19,6714.25
12/10/2024,20,6665.50
12/10/2024,21,6331.50
12/10/2024,22,5843.75
12/10/2024,23,5422.25
12/10/2024,24,5115.25
13/10/2024,1,4898.25
13/10/2024,2,4788.50
13/10/2024,3,4691.00
13/10/2024,4,4670.75
13/10/2024,5,4755.00
13/10/2024,6,4869.25
13/10/2024,7,4972.50
13/10/2024,8,4999.75
13/10/2024,9,4895.25
13/10/2024,10,4715.50
13/10/2024,11,4414.75
13/10/2024,12,4269.25
13/10/2024,13,4198.25
13/10/2024,14,4173.75
13/10/2024,15,4241.25
13/10/2024,16,4750.75
13/10/2024,17,5278.25
13/10/2024,18,5815.75
13/10/2024,19,6297.25
13/10/2024,20,6281.50
13/10/2024,21,5998.50
13/10/2024,22,5527.25
13/10/2024,23,5117.75
13/10/2024,24,4813.50
14/10/2024,1,4633.00
14/10/2024,2,4538.00
14/10/2024,3,4499.00
14/10/2024,4,4565.25
14/10/2024,5,4816.75
14/10/2024,6,5418.00
14/10/2024,7,6176.00
14/10/2024,8,6330.25
14/10/2024,9,6059.50
14/10/2024,10,5663.75
14/10/2024,11,5314.50
14/10/2024,12,5148.75
14/10/2024,13,5034.00
14/10/2024,14,4970.25
14/10/2024,15,5244.50
14/10/2024,16,5846.75
14/10/2024,17,6044.75
14/10/2024,18,6612.75
14/10/2024,19,7297.25
14/10/2024,20,7244.50
14/10/2024,21,6794.25
14/10/2024,22,6231.25
14/10/2024,23,6051.25
14/10/2024,24,5486.50
15/10/2024,1,5166.00
15/10/2024,2,5072.00
15/10/2024,3,5115.00
15/10/2024,4,5245.25
15/10/2024,5,5528.25
15/10/2024,6,5920.75
15/10/2024,7,6730.50
15/10/2024,8,7106.50
15/10/2024,9,7025.25
15/10/2024,10,6679.75
15/10/2024,11,6299.75
15/10/2024,12,6020.50
15/10/2024,13,5967.25
15/10/2024,14,5913.75
15/10/2024,15,5991.00
15/10/2024,16,6289.00
15/10/2024,17,6694.00
15/10/2024,18,7096.75
15/10/2024,19,7586.00
15/10/2024,20,7441.25
15/10/2024,21,7073.00
15/10/2024,22,6412.75
15/10/2024,23,5883.00
15/10/2024,24,5460.00
16/10/2024,1,5238.25
16/10/2024,2,5163.00
16/10/2024,3,5127.00
16/10/2024,4,5161.50
16/10/2024,5,5363.00
16/10/2024,6,5982.00
16/10/2024,7,6684.50
16/10/2024,8,7026.25
16/10/2024,9,7002.75
16/10/2024,10,6755.00
16/10/2024,11,6402.75
16/10/2024,12,6046.75
16/10/2024,13,5978.75
16/10/2024,14,5944.75
16/10/2024,15,6009.25
16/10/2024,16,6238.75
16/10/2024,17,6587.00
16/10/2024,18,7050.00
16/10/2024,19,7534.75
16/10/2024,20,7470.75
16/10/2024,21,7078.00
16/10/2024,22,6427.75
16/10/2024,23,5890.25
16/10/2024,24,5546.50
17/10/2024,1,5337.50
17/10/2024,2,5195.75
17/10/2024,3,5172.50
17/10/2024,4,5226.75
17/10/2024,5,5433.25
17/10/2024,6,6050.25
17/10/2024,7,6765.50
17/10/2024,8,6992.50
17/10/2024,9,6687.25
17/10/2024,10,4688.50
17/10/2024,11,2871.75
17/10/2024,12,5581.50
17/10/2024,13,5539.00
17/10/2024,14,5555.00
17/10/2024,15,5649.25
17/10/2024,16,5986.50
17/10/2024,17,6547.00
17/10/2024,18,7094.25
17/10/2024,19,7604.00
17/10/2024,20,7534.00
17/10/2024,21,7155.50
17/10/2024,22,6484.75
17/10/2024,23,5975.25
17/10/2024,24,5620.50
18/10/2024,1,5448.75
18/10/2024,2,5329.25
18/10/2024,3,5293.50
18/10/2024,4,5356.75
18/10/2024,5,5586.25
18/10/2024,6,6153.50
18/10/2024,7,6874.50
18/10/2024,8,7035.25
18/10/2024,9,6700.00
18/10/2024,10,6172.75
18/10/2024,11,5718.50
18/10/2024,12,5460.50
18/10/2024,13,5403.75
18/10/2024,14,5374.00
18/10/2024,15,5472.00
18/10/2024,16,5884.50
18/10/2024,17,6490.75
18/10/2024,18,7097.00
18/10/2024,19,7589.50
18/10/2024,20,7475.25
18/10/2024,21,7116.25
18/10/2024,22,6530.25
18/10/2024,23,6033.75
18/10/2024,24,5666.50
19/10/2024,1,5454.00
19/10/2024,2,5323.25
19/10/2024,3,5254.50
19/10/2024,4,5271.75
19/10/2024,5,5354.00
19/10/2024,6,5574.00
19/10/2024,7,5881.75
19/10/2024,8,6049.50
19/10/2024,9,5816.75
19/10/2024,10,5443.50
19/10/2024,11,5057.25
19/10/2024,12,4834.00
19/10/2024,13,4841.25
19/10/2024,14,4842.00
19/10/2024,15,4964.25
19/10/2024,16,5385.25
19/10/2024,17,6024.25
19/10/2024,18,6694.50
19/10/2024,19,7177.75
19/10/2024,20,7069.50
19/10/2024,21,6706.75
19/10/2024,22,6203.00
19/10/2024,23,5736.50
19/10/2024,24,5379.25
20/10/2024,1,5158.75
20/10/2024,2,5045.75
20/10/2024,3,4963.75
20/10/2024,4,4951.25
20/10/2024,5,5010.25
20/10/2024,6,5141.75
20/10/2024,7,5317.00
20/10/2024,8,5351.75
20/10/2024,9,5027.75
20/10/2024,10,4601.50
20/10/2024,11,4251.00
20/10/2024,12,4117.25
20/10/2024,13,4087.25
20/10/2024,14,4112.25
20/10/2024,15,4328.00
20/10/2024,16,4790.00
20/10/2024,17,5466.00
20/10/2024,18,6137.50
20/10/2024,19,6666.50
20/10/2024,20,6645.50
20/10/2024,21,6345.00
20/10/2024,22,5893.00
20/10/2024,23,5462.25
20/10/2024,24,5164.50
21/10/2024,1,5001.00
21/10/2024,2,4918.25
21/10/2024,3,4878.50
21/10/2024,4,4977.75
21/10/2024,5,5263.50
21/10/2024,6,6017.00
21/10/2024,7,6895.00
21/10/2024,8,7240.25
21/10/2024,9,6957.00
21/10/2024,10,6410.75
21/10/2024,11,5931.75
21/10/2024,12,5660.25
21/10/2024,13,5640.00
21/10/2024,14,5604.25
21/10/2024,15,5724.00
21/10/2024,16,6067.50
21/10/2024,17,6667.75
21/10/2024,18,7284.75
21/10/2024,19,7769.25
21/10/2024,20,7666.00
21/10/2024,21,7293.25
21/10/2024,22,6637.75
21/10/2024,23,6082.50
21/10/2024,24,5734.25
22/10/2024,1,5537.75
22/10/2024,2,5413.00
22/10/2024,3,5357.75
22/10/2024,4,5477.75
22/10/2024,5,5697.25
22/10/2024,6,6334.75
22/10/2024,7,7139.00
22/10/2024,8,7420.50
22/10/2024,9,7024.25
22/10/2024,10,6412.00
22/10/2024,11,5868.50
22/10/2024,12,5564.25
22/10/2024,13,5535.50
22/10/2024,14,5533.25
22/10/2024,15,5642.50
22/10/2024,16,6050.25
22/10/2024,17,6632.00
22/10/2024,18,7260.50
22/10/2024,19,7786.25
22/10/2024,20,7636.25
22/10/2024,21,7238.00
22/10/2024,22,6605.50
22/10/2024,23,6083.75
22/10/2024,24,5749.50
23/10/2024,1,5564.50
23/10/2024,2,5458.75
23/10/2024,3,5417.75
23/10/2024,4,5471.50
23/10/2024,5,5706.00
23/10/2024,6,6351.00
23/10/2024,7,7142.75
23/10/2024,8,7419.75
23/10/2024,9,7049.50
23/10/2024,10,6455.75
23/10/2024,11,5962.75
23/10/2024,12,5676.50
23/10/2024,13,5613.00
23/10/2024,14,5552.75
23/10/2024,15,5833.50
23/10/2024,16,6194.00
23/10/2024,17,6744.50
23/10/2024,18,7290.00
23/10/2024,19,7730.75
23/10/2024,20,7682.75
23/10/2024,21,7245.00
23/10/2024,22,6603.25
23/10/2024,23,6118.50
23/10/2024,24,5787.25
24/10/2024,1,5583.75
24/10/2024,2,5468.75
24/10/2024,3,5428.00
24/10/2024,4,5525.25
24/10/2024,5,5717.50
24/10/2024,6,6267.50
24/10/2024,7,7068.50
24/10/2024,8,7351.00
24/10/2024,9,7221.00
24/10/2024,10,6783.25
24/10/2024,11,6339.00
24/10/2024,12,6135.25
24/10/2024,13,6090.00
24/10/2024,14,6044.00
24/10/2024,15,6113.00
24/10/2024,16,6427.25
24/10/2024,17,6845.75
24/10/2024,18,7402.00
24/10/2024,19,7801.00
24/10/2024,20,7690.75
24/10/2024,21,7305.00
24/10/2024,22,6660.25
24/10/2024,23,6141.00
24/10/2024,24,5843.00
25/10/2024,1,5651.50
25/10/2024,2,5527.00
25/10/2024,3,5477.50
25/10/2024,4,5534.50
25/10/2024,5,5751.25
25/10/2024,6,6327.00
25/10/2024,7,7102.50
25/10/2024,8,7412.00
25/10/2024,9,7138.50
25/10/2024,10,6611.75
25/10/2024,11,6085.00
25/10/2024,12,5754.75
25/10/2024,13,5700.75
25/10/2024,14,5674.25
